586200,Home,Drunk Chef,"Searchable collection of recipes, also can be browsed by course. Users can add recipes.",,
586201,Home,At Home Chefs,a collection of tested recipes submitted by beginner chefs as well as advanced gourmet chefs. The recipes range from quick and easy home cooked creations to advanced gourmet concoctions submitted by culinary experts.,,
586202,Home,Starla's Vintage Recipe Collection,"Vintage recipes from a mother's kitchen, with introductions, stories, and retro photographs of people and places. Many are 1950s-1970s versions found handwritten in old tin boxes.",,
586203,Home,FamilyTime,"A large selection of recipes, and the possibility of printing out a shopping list for the ingredients required.",,
586204,Home,SparkRecipes,"Find and rate low calorie, healthy recipes. Use the recipe calculator to find the calories, carbs, fat, and protein in your recipes.",,
586205,Home,Wegmans Recipes,Large collection of recipes from the supermarket chain.,,
586206,Home,Crescent City Farmers Market,Features a recipe of the week.,,
586207,Home,AdviceDiva.Com,Offers recipes for a romantic meal.,,
586208,Home,Webcipes,Recipes from the newsgroup alt:discuss.cooking.,,
586209,Home,KitchenDaily Recipes,"Find a collection of recipes, as well as professional cooking tips and secrets.",,
586210,Home,Secret Sauce,"Includes recipes from major UK brands. Categories include meat and poultry, fish and seafood, pasta and rice, vegetarian, cakes and desserts, and drinks.",,
586211,Home,In The Mood For Food,"Selection of assorted recipes in searchable format. Users can submit recipes, and manage them into menus. Comments are allowed on any recipe.",,
586212,Home,Central Market Signature Recipes,Large collection of recipes from the grocery chain.,,
586213,Home,Melissa's World Variety Produce - Recipes,"A large variety of recipes, some with photographs or nutritional information. Provided by Melissa's World Variety Produce, distributors of specialty produce.",,
586214,Home,Fine Dining,Fine dining elegant gourmet recipes with photographs.,,
586215,Home,Disney Family - Food,"Provide recipes separated into categories for quick and easy, dinners, healthy, recipes for kids, desserts, and holidays.",,
586216,Home,Farmland Foods,"A collection of ham, bacon and pork family meal dishes.",,
586217,Home,Epicurious,Gourmet and Bon App??tit recipes with reader reviews and tips.,,
586218,Home,The American Ethnic Cookbook for Students,"Based on the published book, the site fosters discussion and exchange about American Cooking with additional recipes and group profiles, links to student projects and personal pages.",,
586219,Home,Fannie Farmer Cookbook,Online publication of 1918 classic edition of the book.,,
586220,Home,EEE Cooks - A Family Cookbook,"Family recipes with photographs, including Baked Ziti, Potato Croquettes, Unfried Chicken, and Black Bean Chili over Cheesy Grits.",,
586221,Home,Cooking With Shirley,"Cooking basics, cooking help, and cookbooks.",,
586222,Home,An Alberta Family Cookbook,"Recipes from the 1996 edition of ""Liens Love to Cook"". Recipes from family and friends over 5 generations. The hard copy version is out of print, but you can still use the searchable online version for free.",,
586223,Home,Info-Galaxy Cookbook,"Information on food, fine wines and cheeses. Recipes for basic salads to entrees and desserts.",,
586224,Home,Weatherly &amp; Byrd Springs Ward Cookbook,A collection of about 400 family recipes including some unusual ones like Rattlesnake Chili and Kudzu Jelly.,,
586225,Home,Nana's Kitchen,"Nana's cookbook, household hints from 1902 to 2002, quotes, and printable shopping lists.",,
586226,Home,What's Cooking America,"Recipes from all over America. Includes hints and tips, history of food, and a culinary glossary.",,
586227,Home,Ellie Deaner's Recipe of the Week,A few of the recipes of the week from Ellie Deaner's cookbooks and cooking classes.,,
586228,Home,The Firefighters Recipe Cookbook,Recipes from the cookbook.,,
586229,Home,Cookie Club Recipes,"Free membership club for sharing cookie recipes, baking tips and special recipe requests.",,
586230,Home,Home Made Cookes.ca,"Recipes from some historical cookbooks, classified by source as well as some less usual categories. Also displays most popular and random recipes.",,
586231,Home,Wimmer Cookbooks,"Printer and distributor of custom cookbooks for nonprofit organizations, corporations and individuals. Information on development and marketing.",,
586232,Home,The Cookbook Company,Publishes personalized cookbooks.,,
586233,Home,Cook in a Book,"Publishes personal cookbooks for gifts and fundraising. UK based. Online sample book, template, frequently asked questions, affiliate program, and pricing.",,
586234,Home,Recipe Legacy,"Create custom cookbooks with your favorite family recipes. Design choices, prices, sample images, frequently asked questions, ordering information. Includes bridal shower CD for making recipe and photograph keepsake.",,
586235,Home,Cookbook Originals,"Division of Dulco Printing specializing in personalized cookbook publishing for fundraising, family reunions, or corporations. Includes services, detailed pricing, and sales tips.",,
586236,Home,Cooking Books,Reviews on Cooking Books written by consumers at Epinions.com.,,
586237,Home,RecipeAmerica,"Recipe search, meal planning and grocery shopping site, providing nutritional, preparation and cooking information, with search by ingredient capability. Create shopping lists while displaying local supermarket weekly ad specials.",,
586238,Home,astray.recipes,"A large, searchable, collection of recipes, with a ""random recipe"" function.",,
586239,Home,GourmetSpot.com,"Directory of links to recipes, food reference resources, and food news and articles.",,
586240,Home,RecipeCenter,"Includes a large collection of recipes, menu of the week, games, quiz, recipe exchange, and recipe software.",,
586241,Home,1st Spot Recipes,"Directory of vegetarian, international, holiday, gourmet, and diabetic recipes.",,
586242,Home,rec.food.recipes,"A searchable database of the rec.food.recipes newsgroup. Includes copycat recipes, shopping, cooking links, tips, and forum.",,
586243,Home,Recipes search at theinfo.com,"A tool to use to search for recipes at Epicurious, Culinary Connection, RecipeLand.com, and SOAR.",,
586244,Home,TooLittleTime Recipes OnLine,Search the top recipe sites on the internet as well as an alphabetical listing of smaller recipe sites.,,
586245,Home,theCookingPortal.com,"Features an in-depth directory of cooking sites, articles, and tips.",,
586246,Home,KnowPlay?,Provides a way to search a variety of recipe databases.,,
586247,Home,Web's Best Recipes,"Contains links to specific recipes, arranged by type.",,
586248,Home,Bloomington Web Guide Cooking,"Directory of cooking sites with links to ethnic cuisines, gourmet foods, and cookware.",,
586249,Home,BestCookingSites.com,A cooking resource for amateurs and professionals alike.,,
586250,Home,USM Nutritional Recipes,A directory of recipe indexes categorized by region and ethnicity.,,
586251,Home,Buon Appetito a Te!,"Directory of Italian culinary sites; in English, Italian, and French.",,
586252,Home,The Recipe Link,"Offers a wide array of recipes, including sample recipes from cookbooks. Also contains daily menus, news, and shopping links.",,
586253,Home,Index of the Web: Recipes,Includes list of the popular sites for recipes and other food resources.,,
586254,Home,Search22 Recipe Search,Searches through any of twenty cooking sites.,,
586255,Home,Recipe Archive Index,Recipe collection from rec.food.cooking .,,
586256,Home,Gail's Galley,Recipes from Gail's food column.,,
586257,Home,Fourstarchef.com,Celebrity Chef Marc Weiss offers his popular food and entertainment column and show online.,,
586258,Home,Leite's Culinaria,"A collection of recipes, articles and columns from the feature food columnist David Leite. Also included are tips and techniques on cooking.",,
586259,Home,The Herald-Mail Cookbook,"Hundreds of recipes from The Herald-Mail, Hagerstown, Maryland.",,
586260,Home,BBC Online Recipes,Searchable recipe finder.,,
586261,Home,Mollie Katzen Online,"Cookbooks, recipes for vegetarians and nonvegetarians, food related gifts, time-saving food preparation tips, cooking information.",,
586262,Home,Cooking with Marie Simmons,"Recipes and information on the books of Marie Simmons, teacher and writer.",,
586263,Home,American Profile Hometown Recipes,"Reader recipes from American Profile Magazine, organized by date of publication.",,
586264,Home,Quad Cities Online Cookbook,Collection from the Moline Dispatch Publishing Company.,,
586265,Home,Antique Recipes from Old Newspapers,Selection of recipes from newspapers dating back to the 1800's.,,
586266,Home,The Gourmet Connection Recipe Archive,"Search archives of recipes, including diabetic and kids recipes. Then read the magazine, with feature articles and menus.",,
586267,Home,Epicurious,"Recipes and food-related articles, some original to the site, some from Bon Appetit and Gourmet magazines.",,
586268,Home,MarthaStewart.com Food,"Free recipes, cooking tips, videos, and meal ideas for everyday cooking by Martha Stewart.",,
586269,Home,Dr. Delicious,Recipes from a chef at a top NYC restaurant. From the online magazine NY Readio.,,
586270,Home,The Kitchen - PrimeTap Magazine,"Interactive magazine with recipes, kitchen related news and cookbooks.",,
586271,Home,Jayne's Recipe World.,Offers newsletters and recipes from around the world with photos.,,
586272,Home,Showcook,Annette Kesler's guide to entertaining includes recipes and food and travel articles.,,
586273,Home,Bob Allison's Ask Your Neighbor Recipes,"Online, free recipes as heard on Bob Allison's Ask Your Neighbor radio program.",,
586274,Home,Arthur Schwartz's Food Talk,"The website of Arthur Schwartz, host of a nationally syndicated talk radio program in New York. The site (and radio program) deal exclusively with food and recipes.",,
586275,Home,The Food Maven,"The web-site of Arthur Schwartz, host of a nationally syndicated talk radio program based in New York City.",,
586276,Home,"John Walters ""The Food Dude""",Website for the radio talk show host. Get recipes and read interviews with famous chefs and gourmands.,,
586277,Home,"Marty &amp; Avrum, the Food Guys","Recipes, featured articles, calendar of events, and contests.",,
586278,Home,Melinda Lee,"Radio show host's site includes weekly featured topics, recipe archive and resource guide.",,
586279,Home,The Splendid Table,"Companion to the weekly radio program produced by Minnesota Public Radio. Includes recipes, food tips, and bibliographies.",,
586280,Home,Frank DeCaro's Celebrity Recipe Archive,A collection from various sources of recipes provided by popular personalities. Indexed by celebrity name and by recipe name.,,
586281,Home,The Radio Kitchen,"Podcasts and articles about food and cooking, as well as recipes.",,
586282,Home,American Folk Kitchen,"Recipe archives from American Folk Kitchen, on the Food Channel. Each recipe is accompanied by a story.",,
586283,Home,Food Rules,A cooking show with non-professionals and celebrities trying to prepare an actual recipe from start to finish. Recipes from the show are archived on this site.,,
586284,Home,Savor the Southwest,American Southwest recipes from the cooking series produced by KAET/TV. Focuses on the unique style of 13 chefs.,,
586285,Home,Bringing It Home with Laura McIntosh,"Syndicated program focuses on California's farm-fresh cuisine. Schedule, recipes, events, and culinary club.",,
586286,Home,Get Stuffed,"ITV late-night series offers unpretentious recipes for the totally clueless. Messageboard, downloads, FAQ, and why the show was inspired by Saddam Hussein.",,
586287,Home,Chef on a Shoestring,Various chefs show CBS news program how to cook a sophisticated meal for four on a $40 budget.,,
586288,Home,Today Kitchen,Celebrity chef appearances on the NBC morning show yield advice and recipes.,,
586289,Home,Dinner and a Movie,"TBS program ties a blockbuster movie to a cooking theme. Recipes, host and guest biographies, and tips from chef Claud Mann.",,
586290,Home,Planet Food,"Guide to travel and global cuisine show contains recipes, where to stay and eat, history of food articles and presenter information on Tyler Florence, Merrilees Parker, and Padma Lakshmi.",,
586291,Home,QVC Recipes,"Archive of recipes from program hosts and guests, categorized by meal and cook.",,
586292,Home,KSL-TV recipes,"A large index of recipes from station in Salt Lake City, Utah. Sorted by type of meal.",,
586293,Home,At Home on the Range,"A comedy cooking TV show for the deranged. Recipes, jokes, chat room, streaming video and more fun stuff.",,
586294,Home,At Home on the Range Club,Home of a fan club for the show. Includes poetry and jokes.,,
586295,Home,Arjen's BeerPage,Some information about cooking with beer. On the recipes page you can submit your recipe with beer.,,
586296,Home,Ame's Recipe Collection,"Personal collection of all types of recipes, regularly updated.",,
586297,Home,Ally's Recipes-Online,Small collection of recipes with ability to share.,,
586298,Home,Amanda &amp; Friends' Cookbook,A collection of recipes submitted by friends from all around the world. Submissions accepted.,,
586299,Home,Anthony's Pasta Sauce,"Includes recipes for Anthony's Pasta Sauce, Meatballs and Braciole, Anthony's Peseta Bars, Sauce Talk, recipe links with author's comments, and Italian links.",,
586300,Home,Aunt Bee's Pickle Page,Mayberry's Aunt Bee shares her favorite recipes from her collection.,,
586301,Home,Arjan's Recipe Collection,Searchable collection of recipes largely gathered from usenet groups.,,
586302,Home,Aunt Ruth's Kitchen,"A collection of family recipes including main course, soups, desserts, side dishes and sauce.",,
586303,Home,Angie's Realm: Recipes and Cooking Forum,"An assortment of recipes, food substitutions, food equivalents, glossary of cooking terms, weights and measures.",,
586304,Home,Anne's Recipes,Directory of recipes sorted by course and main ingredient.,,
586305,Home,Aunt Runner's Recipes,"Includes forum for placing requests for lost recipes and posting recipes in response, equivalents and conversions, and large collection of submitted and personal recipes.",,
586306,Home,Aunt Lynnie's Kitchen,"Features recipes, cooking tips, emergency ingredient substitutions, and information on how to fix cooking goofs such as sticky rice or lumpy gravy.",,
586307,Home,allarghiamoci,"Recipes, mainly for baked goods and sweets, posted by Stefano Di Paolo of Pesaro and his friends on Stefano's personal site. English and Italian.",,
586308,Home,Annie's Simple and Easy Recipes,Down to earth and easy to prepare recipes. Also offers a daily e-mail newsletter with recipes.,,
586309,Home,Aphrodisiac Recipes and Suggestions for Romance,"Free recipes classified mainly by course, including some reputed to have aphrodisiac effects. Includes additional advice for romantic evenings.",,
586310,Home,Ann's Kitchen,"A small recipe index, and links.",,
586311,Home,Berta's World,A small index of recipes for appetizers through desserts.,,
586312,Home,Bread Machine Home Page,A list of bread machine recipes.,,
586313,Home,Betty Lou's Page,Banana Nut Bread Recipe and a White Chili Recipe.,,
586314,Home,Chef Brad's Olde Time Cooking and Nostalgia,"1940s and 1950s recipes and nostalgia, with a spice archive and cooking tips.",,
586315,Home,Becky's Cookbook,"Presents more than 400 family-tasted and tested recipes. Classified mainly by course, with cooking method and holiday categories in addition. Updated frequently.",,
586316,Home,"Bristow, Eva: Favorite Recipes","Favorite family recipes from their home on a farm, in Kentucky.",,
586317,Home,Bitsy's Kitchen,"Hundreds of easy printing recipes, kitchen tips and links.",,
586318,Home,Bhavani's Kitchen,"Recipes from India and all over the world, many with photographs. Users can post comments or reviews. Registered users can add new recipes to site and manage their own favorite recipes.",,
586319,Home,Beginning Cooking,"Grandma Jane's recipes and ideas for beginner cooks, including an email link for advice on recipes, cooking and life.",,
586320,Home,Cornelia's Kitchen,"Recipes organized by category, many geared toward ""picky eaters"".",,
586321,Home,Chucks' Cajun Camp,A small selection of recipes and brief dialog on South Louisiana cuisine.,,
586322,Home,Cdazzle's Recipes,Assorted recipes and you may share yours.,,
586323,Home,Cook a variety of cuisines with Spyc??,A small index featuring Italian and Cajun recipes.,,
586324,Home,Cayobo's Reggae Lounge,Caribbean recipes set in tropical backgrounds with Island MIDI music on each page.,,
586325,Home,Chef Ken's Family Recipes,A collection of recipes that I've collected from family members living in various states.,,
586326,Home,Choppy's Family Recipes,A recipe site for easy to cook meals.,,
586327,Home,Cafe Michele,"From Cornbread Salad or Autumn Pumpkin Dip to Cheeseburger Pie, a collection of tested recipes.",,
586328,Home,Christiane's Collection of Cooking Recipes,Favorites from chemists and physicists. In English and German.,,
586329,Home,ChefMaster Recipes,Recipes from appetizers to drinks and desserts. Includes breakfast menu and tips.,,
586330,Home,Citizen of the world,Collection of personal recipes.,,
586331,Home,Cooking on Venus,"Small collection of recipes, plus some personal musings.",,
586332,Home,Clay's Kitchen,"Collection includes salsa, chili, Mexican, Thai, Cambodian, Peruvian, Vietnamese, and Moroccan recipes.",,
586333,Home,Cool-recipes,A personal site for homemade foods. Recipes are classified by main ingredient.,,
586334,Home,Cooking - China,"Recipes by a female chef and restaurant owner in Hangzhou, Zhejiang Province, China. Includes introduction, classification by season and more conventional groupings, and classified RSS feeds.",,
586335,Home,Cooking in the Desert,A blog of personal recipes developed by John Michael since he moved to Las Vegas in 2007.,,
586336,Home,Down Home Southern Cooking,"Offering recipes for many Southern classics, such as peach cobbler, creamed okra and corn, old-time buttermilk pie and applesauce cookies.",,
586337,Home,"Devries, Leilani and Bill: Cooking For Fun","Email list. There are sections on pies, international recipes, and kids recipes.",,
586338,Home,DeeDee's Little Kitchen,Recipes and color photos of the finished dishes.,,
586339,Home,The Dinner Co-op,An index of recipes from a dinner co-op.,,
586340,Home,Diana's Kitchen,Latin and international recipes in English and Spanish.,,
586341,Home,Donna's House,"A handful of recipes such as meat and potato pie, spinach dip, blueberry buckle, chili, and moose milk.",,
586342,Home,David's Recipes,"Recipes used at home, by a self-proclaimed great cook.",,
586343,Home,Dotty's Kitchen,Collection of tried and true recipes. Cooking and household tips.,,
586344,Home,Dreamer's Kitchen,"Recipes from family and public sources, organized by mainly by course.",,
586345,Home,Down Home Country Cookin,Lavelle's recipes for some home cooked favorites.,,
586346,Home,Easy Peasy Meals,"Light-hearted collection of easy recipes, along with several humorous food-related anecdotes.",,
586347,Home,Eat at Moms,"Recipe blog of an insomniac, traveller, and babysitter. Emphasizes the exotic and the unusual.",,
586348,Home,Simply Recipes,"Recipes for those who appreciate quality and whole foods, simply and well prepared.",,
586349,Home,The Friki Tiki Kookbook,"Collection of recipes, includes spicy indicator and commentary.",,
586350,Home,Favorite Recipes for All Occasions,"A collection of tested recipes for all occasions, even includes ideas for non-dairy meals.",,
586351,Home,Food For Thoughts,A place where you can share your thoughts on food.,,
586352,Home,Fruit of the Vine and Other Things,An ongoing Journal of journey with wine and the food it accompanies.,,
586353,Home,Fun with Food,Small collection of personal recipes.,,
586354,Home,Frank Bosco's Recipes,Favorite recipes from the chef's fifteen years of work in restaurants in downtown Chicago.,,
586355,Home,Flora's Recipe Hideout,"Includes thousands of recipes for low-fat food, desserts, cheesecakes, and chocolate. Also has tips and link to her directory of recipe sites. By Floramaria Deter.",,
586356,Home,Favorite Family Recipes,"Recipes used and collected by the Crinella family, classified by course or main ingredient.",,
586357,Home,The Food of Vietnam,Blog by a Vietnamese-born woman who moved to the United States as a teenager emphasizes Vietnamese recipes and Vietnamese cooking techniques.,,
586358,Home,"Gatewood, Jon: The Wandering Chef","Cooking, preparing, and eating.",,
586359,Home,GoodEgg.com: Recipes,"Illustrated recipes presented by category, and cooking tips for the novice, and the expert chef.",,
586360,Home,Grandpa's Shelf,Family style recipes and exchange. Attitude adjustments plus life's bits and pieces.,,
586361,Home,Wining and Dining Recipes at Glen's Place,Personal recipe collection classified by course and main ingredient.,,
586362,Home,Gloryangels' Recipe Exchange,A personal recipe collection classified by course.,,
586363,Home,Guy Tavor's Recipes,Personal recipe weblog emphasizing a variety of national styles.,,
586364,Home,Gretchen's Cookbook,"Offers full search and browse functions, metric conversions. Some of the cuisines featured include Swedish, Pennsylvania Dutch, Greek, and Chinese.",,
586365,Home,Judy Hallman's Favorite Recipes,"A large assortment of recipes chosen by a retired mathematician and computer scientist, with the emphasis on Mexican and slightly unusual dishes.",,
586366,Home,Hugs's Homehearth,"Searchable database of recipes posted by a wife, mother, and computer addict.",,
586367,Home,Holly Peterson Mondavi's Recipes,"Collection of recipes using Chef Holly Peterson Mondavi's gourmet all-natural sea salt. Recipes for bruschetta, focaccia, ginger cookies, vegetable quiche and prime rib.",,
586368,Home,"Howle, Judy","Flavors of the South. Recipes classified by ethnicity and type of cooking, many featuring chili peppers.",,
586369,Home,June Meyer,"These are authentic, old Hungarian, family recipes. These recipes are from Austria-Hungary and Transylvania. This is wonderful, hearty peasant food, stick to your ribs, and very satisfying to eat.",,
586370,Home,Jen's: My Recipes and Cafts,Quick and easy recipes and crafts.,,
586371,Home,Joe's Dinner Selections,"Recipes of all types and styles. Beef, chicken, seafood, pork, Italian, Mexican, oriental. Original chili recipes.",,
586372,Home,Joe's Dinner Selections,Recipes of all types and styles.,,
586373,Home,Jacquie's Cooking Link,"Index of recipes and kitchen tips, including many recipes for wild game, preserves, and dog treats. Has a biographical note and guestbook.",,
586374,Home,Janneke's Recipe Pages,Collection of searchable recipes with an emphasis on Dutch cuisine.,,
586375,Home,Kooky's Korner,A small collection of recipes.,,
586376,Home,Kennon Ari Smith's Cooking,Recipes and cooking links offered.,,
586377,Home,K's Cuisine,A site devoted to favourite recipes.,,
586378,Home,Kookin' with Kelly,"Collection of breakfast, dinner, crockpot, and side dish recipes.",,
586379,Home,Kathy's Recipes,A small selection of tested recipes.,,
586380,Home,Kammalleena's Collection of Recipes,The recipe collections of a novelist and cartoonist from Canada. Recipes arranged by course.,,
586381,Home,Lets Get Cooking,Assorted recipes and ideas.,,
586382,Home,Leslie's Recipe House,Site offers a small selection of assorted recipes.,,
586383,Home,"LePine, Marc: Cooking the Lepine Way",Small selection of recipes.,,
586384,Home,The Last Homely House,Recipes and food discussions.,,
586385,Home,Let's Cook,"Easy recipes, illustrations, comments, and advice for preparing meat, poultry, fish, seafood, cakes, cookies, pies, and ethnic foods.",,
586386,Home,Lucy Waverman,Presents recipes and culinary techninques from Lucy Waverman's food columns in Canada's Globe and Mail newspaper and the LCBO's Food and Drink magazine.,,
586387,Home,llizard's Kitchen,An eclectic mix of kitchen-tested recipes.,,
586388,Home,My Recipes,"Recipes, cooking tips, and links to other cooking sites.",,
586389,Home,My Recipes,A small index of fast and easy recipes.,,
586390,Home,Mom's Best Recipes,"Recipes on pork, beef, cookies, pies and cakes, pasta, and the basics that make a great meal.",,
586391,Home,Mel's Recipes,"Collection of recipes, submit one of your own. Food related discussion and information.",,
586392,Home,Mignonne's Recipe Box,Large collection of recipes including many using plants native to the Americas.,,
586393,Home,Marie's Favorite Recipes,"Recipes for cooking, baking, and making cocktails, collected by Marie Stutz of Cleveland.",,
586394,Home,Manju Sethia,"International recipes by a Calcutta mother, classified mainly by country. She also gives classes and sells edible glitter for decoration.",,
586395,Home,"My God, It's Full Of Squirrels","The official online Reznicek-Guibord Chicago family cookbook, in weblog format. Contains recipes inspired by Indian, Asian, and Adirondack cuisines.",,
586396,Home,Michelle's Kitchen,"Quick, easy prep and cooking recipes for soups, casseroles, appetizers, recipes for children and treats for pets.",,
586397,Home,My Aching Head,"A weblog with a focus on cooking, eating out in Australia, wine, cocktails and coffee.",,
586398,Home,Nedra's Kitchen,"Share recipes, cooking tips, and cooking stories.",,
586399,Home,Niki's Recipes,Large personal recipe collection classified mainly by ingredient or course. Also has separate Japanese and Italian collections.,,
586400,Home,Nancy's Kitchen,"Recipes classified by general type, main ingredient, or holiday. Includes email list with more free recipes, as well as message board.",,
586401,Home,Natasha Afonichevoj's Recipes,"Presents recipes from Russia, other parts of the former Soviet Union, and other places. Includes recipes for preparing traditional Russian liquors at home.",,
586402,Home,Nordic Recipe Archive,Recipes for traditional Finnish and Russian dishes and for Scandinavian and popular international dishes.,,
586403,Home,Our Old Kentucky Farm,Site talks about the kitchen and provides cooking related links.,,
586404,Home,Oliver1.co.uk Recipe Library,"Family site which includes dishes from England, Viet Nam, India, Italy, Spain, Eastern Europe, Pakistan and China.",,
586405,Home,Pulp Kitchen Recipes,Free recipes for all to try.,,
586406,Home,Planter,"Covers recipes, gardening, and green living.",,
586407,Home,Oneita Montgomery Parsons' Favorite Recipes,Two collections of recipes.,,
586408,Home,Peets Eats,"Recipes by Peter Barth of Petaluma, California. He emphasizes fresh ingredients and a down-to-earth style.",,
586409,Home,Baskets by Pat,"Collection of recipes featured in Southern Living, favorites from family, internet and noninternet buddies.",,
586410,Home,Palates and Palettes,"Two sisters' blog mainly about cooking, with some articles about crafts.",,
586411,Home,Ruby's World of Cooking,"Guide for vegetarian and non-vegetarian cooking, and puddings.",,
586412,Home,The Reform Pate,"Humor and some tongue in cheek commentary with articles, essays, recipes and other thoughts about food.",,
586413,Home,Recipes from Priya's Kitchen,"Offers recipes cover several cuisines and courses, as well as other cooking information.",,
586414,Home,Rhonda's Recipe Collection,"Presents recipes in categories such as diabetics, wheat-free bread, famous clones, and celebrity favorites.",,
586415,Home,Ramin's Family Recipes,"Small collection of recipes including fortune cookies, Moroccan barbequed lamb, and personal versions of McDonald's Big Mac and Waffle House Waffles.",,
586416,Home,Recipe To Go,"Recipes in by the site owner and the owner's mother and grandmother, in .doc format. Includes many Italian recipes.",,
586417,Home,Robbie's Kitchen,"Recipes, a monthly recipe contest, answers to etiquette questions and household hints.",,
586418,Home,Recipe History,Weblog offering personal and published recipes collected over the last few decades.,,
586419,Home,Really Nice Recipes,"London-trained professional chef has posted recipes with step by step photographs. Requires paid registration, but has some free sample recipes and an introduction.",,
586420,Home,SW Florida Postal Workers,Favorite recipes from Postal Workers in the Southwest Florida Area.,,
586421,Home,Suzy's Place,"A small variety of collected recipes for main dish, cookies, and others.",,
586422,Home,Sara's Kitchen,"Seasonal recipes, homemade mixes, and recipes for kids and pets.",,
586423,Home,Sleepy D's Cafe,Personal website for cooking enthusiasts. Contains recipes as well as tips on cooking.,,
586424,Home,Wanda Smith's Favorite Recipes,"A collection of recipes for chicken, beef, desserts, breads, salads and appetizers. Also gives instructions for submitting recipes or printing them out.",,
586425,Home,Sassafrassy: Hillbilly Housewife,"Low cost recipes, monthly bargains, home made convenience foods, cheap and easy cooking from scratch.",,
586426,Home,Starcademy's Recipes,"Searchable collection of her family's favorite recipes, also browsable by course.",,
586427,Home,Sheila's Family Recipes,"Recipes collected by Sheila Shutts of Bullhead City, Arizona, and individually approved by her family.",,
586428,Home,Spike's &amp; Jamie's Recipe Collection,A collection of recipes.,,
586429,Home,"Sengers, Phoebe: Kitchen",Selection of information and recipes without graphics.,,
586430,Home,Sally's Recipe Website,"Weblog with recipes by Sally and Stuart, classified mainly by course or main ingredient.",,
586431,Home,Salvatore's Single Fathers' Kitchen,A father's online cookbook. Searchable by keyword.,,
586432,Home,Smitten Kitchen,Home cooking weblog with an emphasis on simplifying daunting recipes.,,
586433,Home,Tommy J's Kitchen,"Weblog of cooking tips, techniques, recipes, and ingredients. Emphasizes basic techniques and homey dishes.",,
586434,Home,Trish's Recipes,These recipes are used frequently at her house. There's no calorie counting here - just the foods that her husband and adult son really like.,,
586435,Home,The Virtual Caterer,"Provides hints, ideas, and recipes for home entertaining.",,
586436,Home,WenchPrime's Kitchen Witch,"A collection of simple recipes for the family, with nutrition in mind.",,
586437,Home,Bill Wight's Food and Recipe Page,"Collection of recipes in Mastercook format for download, indexed by main ingredient and ethnicity. Readable also by any ASCII text reader.",,
586438,Home,Timothy and Shelly Wright's First Place Recipes,"A few recipes, mostly tried out by their cooking class.",,
586439,Home,What We Ate,"A weblog of culinary experiences: recipes, reviews, and food writing from a Philadelphia kitchen.",,
586440,Home,"Welton, Norma: Nana's Recipes","View pictures and recipes, classified mainly by course. Norma claims her specialty is chocolate.",,
586441,Home,NetRing: Medieval and Renaissance Cookery,Lists sites and joining information.,,
586442,Home,RingSurf Angie's Kitchen Award Ring,Lists sites and joining information.,,
586443,Home,RingSurf Down Home Cookin',Lists sites and joining information.,,
586444,Home,RingSurf Gode Boke Cookery Ring,"Lists sites and joining information. The sites are those listed on A Boke of Gode Cookery, a Medieval and Renaissance food site.",,
586445,Home,Country Lovin' Cookin' Webring,Collection of recipe sites that offer free recipes and have a country theme.,,
586446,Home,Heartland Recipe Webring,Presents ring ONLY for recipe sites that are in GeoCities Heartland and its suburbs.,,
586447,Home,Country Recipe Webring,Consists of a ring for those that love cooking and recipes. Accepts family-friendly sites only.,,
586448,Home,Food and Recipes Webring,"Consists of a ring for sites relating to food and recipes, restaurants, and farm stays.",,
586449,Home,The Cooks' Treasury,Lists sites on the cooking and recipe webring.,,
586450,Home,Just Good Food,Lists sites and joining information.,,
586451,Home,The Recipe Ring,Lists sites and joining information.,,
586452,Home,Shannon's Cookbook Ring,Large selection to choose from. Ring includes larger sites.,,
586453,Home,The Recipe Collector,For lovers of cooking and collectors of all types of recipes.,,
586454,Home,Cathi-Anne's Ring of Recipes,"Ring of recipe sites emphasizing healthy cooking, international cuisine, homemade gifts from the kitchen, favorite family recipes, and kitchen tips.",,
586455,Home,The Krazy Kitchen SiteRing,Ring list and joining information.,,
586456,Home,YUM!,"Cooking club where people can share recipes and tips on the bulletin boards. Recipes available for holidays, dinners, desserts, and kid's meals and snacks.",,
586457,Home,YummyDishes,"Recipe collection includes carnivore, dariy-free, vegetarian, and vegan sections.",,
586458,Home,Now You're Cooking! Recipe Software,"Product support for recipe database, meal planner, nutrition analyser, and grocery shopping manager for Windows.",,
586459,Home,Cookbook Wizard Recipe Software,Offers software for organizing and tracking favorite recipes.,,
586460,Home,Recipe Software,Cook'n recipe software and related products by DVO Enterprises.,,
586461,Home,AccuChef,"Recipe software that allows for double sided cook-book printing. Also performs nutritional analysis, create menus, recipe resizing, print 3x5 or 4x6 index cards and create custom output.",,
586462,Home,The RecipeCircus,"Free webspace for recipes, with easily personalized pages. Affiliated with Mimi's Cyber Kitchen.",,
586463,Home,The Living Cookbook,"Recipe software application that allows the user to add recipes to the existing collection, as well as analyze, organize, and reference a variety of cooking related resources.",,
586464,Home,Recipe Center Software,"Freeware and pay versions of EGS' recipe management program. Download recipes and pictures, enter your own, and send recipes by email.",,
586465,Home,Recipe Software,Lists recipe software that can be bought through downloads and Cd-roms for organizing and managing your recipe and cooking environment,,
